patient_id,BRCA1_prom,ESR1_prom,GSTP1_prom,RASSF1A_prom,CDKN2A_prom,PTEN_prom,APC_prom,TIMP3_prom,CDH1_prom,MLH1_prom,CpG1_prom,CpG2_prom,CpG3_prom,CpG4_prom,CpG5_prom,CpG6_prom,CpG7_prom,CpG8_prom,CpG9_prom,CpG10_prom,CpG11_prom,CpG12_prom,CpG13_prom,CpG14_prom,CpG15_prom,CpG16_prom,CpG17_prom,CpG18_prom,CpG19_prom,CpG20_prom,CpG21_prom,CpG22_prom,CpG23_prom,CpG24_prom,CpG25_prom
SYN-0109,0.01,0.01,0.45424035365414195,0.23752762299360478,0.029505205566776133,0.23822331262258445,0.07348164599412908,0.3216651911742726,0.01,0.01,0.4864888589273343,0.12931750616376175,0.19045972083989615,0.253130133498048,0.7137934005959037,0.22182505083382142,0.8280579806011769,0.7387998740581749,0.23916056260299792,0.08644738109682032,0.18953912926102037,0.10900899018656536,0.4637673217994242,0.6693317291218198,0.1977323875590948,0.8649060016342469,0.6013695180382237,0.719993324490754,0.21427042134916557,0.013378751858193594,0.19225534164758362,0.43031097901729276,0.18121509384765366,0.5745545473096505,0.44033545859130185
SYN-0110,0.8434318601166196,0.99,0.18652178033135736,0.6938731093835517,0.5919175504997501,0.4822478675487679,0.6385168918000891,0.6109519810500116,0.7753247673757334,0.2975978075338457,0.6748096146291352,0.4018763933739292,0.6123800065760894,0.18800513296203367,0.452230047008518,0.8939352256899165,0.4871784895888446,0.1080190163413482,0.012711111916098805,0.3316672437671769,0.33584615532338086,0.4560059162128646,0.34417076275508895,0.39510783617493284,0.5822744587241522,0.6993884698699266,0.1588723649366621,0.33312496762002997,0.3570289894690831,0.264637274495667,0.2924272232304596,0.18012243212353982,0.601990395485865,0.01,0.01
SYN-0111,0.01,0.01,0.2929678316770797,0.14091814458514096,0.05130623337329905,0.06630363956453067,0.01,0.029478071645301376,0.08445199763720665,0.18187289008407848,0.2804744525945885,0.2412245266174292,0.40395465507866496,0.6071760222017426,0.7458011624758772,0.3048640646273313,0.5856352865629061,0.5520558764352002,0.21176188470315638,0.27145210933461433,0.37653883419388845,0.24399244396061298,0.035370967671743525,0.5300094262208543,0.5267290867744517,0.7731055661230051,0.3522604368765764,0.47842361449394444,0.3385431884328133,0.41085940536237914,0.24896454272534854,0.4654403478774623,0.3286910911501304,0.26363710028050125,0.1378876448654183
SYN-0112,0.01,0.01,0.01,0.01,0.01,0.039025893841625636,0.01,0.01,0.01,0.01,0.021157027854529192,0.34210934923310454,0.42509415437770565,0.2641315403536644,0.664316242935545,0.43932080049192884,0.5048372416457201,0.3731253686020082,0.3884392167768605,0.32652531266438634,0.3833541895454433,0.4062819730549368,0.7714848834628312,0.5316934535055817,0.32864322687593817,0.7743285140838657,0.4062509553636021,0.4778564943909642,0.3301889413264422,0.24142638309815062,0.3053414544869178,0.3192722975111074,0.3908829667563634,0.02139857231371503,0.21517412695384586
SYN-0113,0.08866853682969084,0.01,0.2792943157930784,0.4104570026333077,0.28103182860000203,0.14397563328290658,0.01,0.31008294379617973,0.01,0.13143881579157984,0.19696326211416218,0.661183920504356,0.3239256978196885,0.6293265245494799,0.8267295337910685,0.2046534866319282,0.8824197919057333,0.481026073464703,0.30877435104343537,0.3302995469298303,0.74663097978825,0.28630405828488,0.521585028709184,0.260318852591996,0.18390595198922516,0.30822555177544914,0.4881043691971184,0.45839435090111635,0.31885726715692214,0.7416992479445184,0.3949903241145187,0.044439735059997265,0.5929571693720667,0.3155206324629492,0.1966798688516155
SYN-0114,0.01,0.0901271311177416,0.29190722441855455,0.46679155239042314,0.2868323519427761,0.31399644937582594,0.2534435984933094,0.291812730032651,0.3123676342944699,0.29832018488052053,0.07114492990767055,0.26624776761157315,0.5435280337494398,0.726259256438468,0.41118005078783176,0.42091399440427624,0.5385921330666416,0.477614103649296,0.5710217717653046,0.0723370418799403,0.30752441646218764,0.4880966248435735,0.4321098495574674,0.2160272374296051,0.5242672087471167,0.6593896925063307,0.19623896018690115,0.6182394552482818,0.16359724595113814,0.256551639519978,0.6056711830950239,0.2177511953238896,0.36126018459196657,0.2449862979977475,0.13520775808103358
SYN-0115,0.7745789397684577,0.99,0.829901600003835,0.7298360405923799,0.393350877749312,0.19394277735474486,0.6688279055578411,0.450981997753847,0.5065418886192069,0.4261565280929767,0.5007486220686093,0.9493980795332639,0.8671612952795122,0.5370602609518043,0.6684871977535873,0.7091589909993431,0.44000389462340117,0.3786840198182085,0.31431107954000237,0.6444255300344005,0.5539309191238853,0.26689909249805976,0.44067529078546036,0.5245764827756524,0.23982906029890982,0.33762223340118885,0.18551994083556153,0.7597339922287456,0.3632629855404376,0.5164784738123738,0.684490957055342,0.298911413969485,0.15170813794234103,0.01,0.4137543457187963
SYN-0116,0.01,0.01,0.01,0.23196124370394358,0.01,0.01,0.09168832878580471,0.292501130866711,0.01,0.2133125325717467,0.01,0.29639922446084965,0.5053780358336342,0.6422526296867668,0.7943236663473009,0.01,0.24690287065354644,0.4829558345664807,0.5065451980653412,0.01,0.15234951004109418,0.01,0.5014135329606002,0.7742155962623937,0.08047862536803041,0.9321376699674735,0.38402035960549685,0.4943233982353683,0.22938069806597505,0.22033818504359418,0.41427734102159325,0.34845153355735903,0.3129596348178665,0.09100939996412463,0.2594589726084524
SYN-0117,0.7328734007229171,0.99,0.3979302720849951,0.5595961713836879,0.2863092550123635,0.01,0.3711604885210613,0.5827084294317766,0.6256737890696682,0.30884556175098293,0.6903998236919898,0.4149779736530744,0.5268519301129528,0.6249159206265218,0.6086155460191575,0.7384486418793773,0.3869711756610299,0.03415074531213136,0.35932182717563466,0.8907309886401328,0.5687598053405917,0.22874538226041138,0.28747299072498744,0.7369031258150093,0.24688971088943382,0.9596800422110214,0.3849361180427109,0.3282131078526195,0.07560565649195716,0.13925602164345247,0.5271909083341448,0.01,0.2184387513015134,0.32120267066810937,0.19349356619745914
SYN-0118,0.14685452728539417,0.15928363603958307,0.5604284675560327,0.4869890950313611,0.19388661502017426,0.38157802179153977,0.01,0.21467541812857413,0.050719560946245246,0.39974247812676955,0.01,0.30328942159888245,0.6404856588578551,0.26017293305497835,0.5420373248996148,0.24711314205325635,0.6101612948804904,0.6802147545423975,0.4948948494489992,0.5255796173353043,0.4977566938821618,0.20992028119482273,0.4101864883071201,0.451744257351649,0.12268627125878917,0.6224816193967894,0.3377949210404649,0.2751506000063028,0.15217856101487567,0.19682919086821937,0.31346634541962914,0.4622565289461661,0.18737328378853374,0.1998800024741284,0.32398784808684233
SYN-0119,0.01,0.07394005320382324,0.3497063539551365,0.4717129533645709,0.31347272827048367,0.45269763405486313,0.12853606376766585,0.2674671017831086,0.21109483747796248,0.3023126324871944,0.24328248460251634,0.42787539182141754,0.3685637156649519,0.4783785370168859,0.67500844845027,0.08227536078728043,0.6781451960477332,0.34424769161405416,0.5545385563768088,0.1754559624776486,0.5011114683035046,0.5377479840473787,0.5321376802752699,0.4741927868972477,0.3963531060056055,0.5221253883891301,0.30904295941115945,0.8532948746603862,0.6562464641625589,0.28629350645950985,0.47929927354822843,0.14965251230719936,0.3947026307240787,0.17236766323730526,0.1862700128737065
SYN-0120,0.01,0.01,0.01,0.01,0.5399804341830323,0.01,0.01,0.19210464527651194,0.01,0.04817903580246902,0.19944808787197604,0.21957272584240395,0.44772025800953047,0.5707484844320807,0.745102357957786,0.39105292356854704,0.6243231226379068,0.6217881326197688,0.3612616822728605,0.16804703362297588,0.5323345422386598,0.16707908913953523,0.5117488955228526,0.5646579749346899,0.5065203712747449,0.4747726408918095,0.5002031410745706,0.43132319753388926,0.47788593653413497,0.14580632779628133,0.3334772718704945,0.06011753655499866,0.32726076882733496,0.34157542549519915,0.27318387944593414
SYN-0121,0.01,0.01,0.01,0.14305583994792398,0.01784868385590914,0.01,0.2737908448847476,0.01,0.2537993217210315,0.34100741680111485,0.32071234743661614,0.515141112470214,0.519465984637572,0.5214617490002204,0.6810642070490203,0.10551613666363796,0.5369336690934166,0.6197054124714748,0.3898117005236015,0.1458529021362396,0.3177758723496251,0.20639847922808738,0.301129283086481,0.5373598896759234,0.23434973996920788,0.2731495477679872,0.33939225362424386,0.12437231285928887,0.3161713324675757,0.01,0.1276575796928741,0.2261900504779666,0.5584496734997468,0.5998427972957319,0.43303247555921176
SYN-0122,0.8155141542875051,0.99,0.7803912833721292,0.6338709489839844,0.5350994371357114,0.5484704487258149,0.8326778429207926,0.5986762242706811,0.7609585853644548,0.3225502931559488,0.4983998003707646,0.5638562885357726,0.4500350843425436,0.6907431214472791,0.6530149855225561,0.99,0.47172084641554185,0.3681493228423826,0.30048376841654495,0.33444503286266336,0.3475745645823616,0.07781460071833429,0.7104044134524351,0.4433173907687725,0.28263135050223304,0.6348108772922243,0.3307539915408894,0.612067328249943,0.1937546800783754,0.26227357951095914,0.6643817919004716,0.490176726036596,0.630606841714456,0.3257613840798641,0.4878274541849896
SYN-0123,0.8512261687437731,0.99,0.5231760931568796,0.9889431737452306,0.652436676815839,0.35287646559024,0.6367917971115045,0.48238510336756213,0.8206870376731941,0.36686291274794963,0.5250106745291567,0.5783755963379164,0.6236941043783262,0.01,0.604840981935943,0.7416124664228597,0.5785213216208994,0.3760691861007189,0.1945588617720947,0.5431435816414409,0.3142002924813908,0.5217161287818983,0.26250174465937987,0.4135575532164314,0.3966075842589806,0.5127162249903137,0.09024672085747795,0.6158739748651594,0.5335863824589028,0.33044271852484003,0.7442666564888079,0.5942401004886793,0.222686009596077,0.01,0.03154370146836616
SYN-0124,0.8354119881250974,0.99,0.1630989714657643,0.5796062525635289,0.09903264941006312,0.2507071666766424,0.9024335302287637,0.6238962937412076,0.6782295970560883,0.21174288089824944,0.6426803949413851,0.597401518841822,0.5580292718868611,0.428805588952871,0.32724704238264646,0.99,0.36780296607621094,0.27596544789528094,0.3945058641363893,0.7268053010140253,0.48959454110492406,0.5379325701152854,0.8807817635468321,0.49955908853581354,0.1045499552758967,0.5335523297955842,0.3069198146633502,0.31475562644777544,0.16259897337083443,0.5983586574853357,0.5008582912786914,0.19994985439381546,0.4751270115837301,0.33541850894134406,0.14764739973839178
SYN-0125,0.01,0.01,0.01,0.01,0.05111645638147844,0.0745336452502725,0.25357995149329793,0.05362708729538283,0.2591566062301946,0.11385298022840323,0.4747000033915638,0.01,0.41166111524227267,0.46528209142063204,0.5907742678581029,0.48098436177855197,0.38313672182039293,0.4808267308985399,0.6082738111145933,0.03705638970231083,0.20213303744099326,0.2148264568464214,0.3789476326030453,0.5543501763959036,0.2871050311984941,0.5885303203267356,0.14689937998815805,0.11894111675957941,0.3752262319464455,0.2767516048121112,0.01,0.28130001290452195,0.5213185580372136,0.28995460455452404,0.24517232791199978
SYN-0126,0.01,0.01,0.5847530777810095,0.5941197488125357,0.3324428249628635,0.40774844490978446,0.357762322915529,0.01,0.01,0.5159693050063241,0.14034267969343747,0.5544958805583872,0.6552008596571385,0.5814172493433964,0.4117518255856474,0.12352839265926105,0.6613080342612351,0.3036959798255547,0.1696732675729866,0.1345510791912301,0.3101618131856262,0.1681964699852005,0.14160379886145905,0.7282808999839092,0.22780171069675395,0.5821943804826931,0.2645617855237609,0.705386957052779,0.25398013624091337,0.41054340156962366,0.5590586323230139,0.2712126315732221,0.4401461204530279,0.3933225201507613,0.16758553396142203
SYN-0127,0.01,0.01,0.07692495293269921,0.01,0.01,0.21460489634759458,0.03206670802265532,0.10419397724671157,0.01,0.032421625854386446,0.33438214321490217,0.28649809645672114,0.2028800712033908,0.8214442937098916,0.6309531636308651,0.01,0.6034171269327403,0.24290956055420043,0.4681680126708127,0.0742813850437093,0.5720722713151258,0.36303727374686257,0.6250636126572223,0.49623599599022666,0.3602005364706237,0.5288930385548839,0.4955401032950679,0.30997215778062726,0.36628069303822236,0.261100699584678,0.04386864003421706,0.30225770999473245,0.30484783340861654,0.08678967374954744,0.1543524365780483
SYN-0128,0.3709504727829806,0.18201534808735192,0.12910479028756508,0.3422907832640578,0.2398858151540873,0.4221817425925992,0.4023552129267853,0.19520519106186382,0.2898846484483643,0.0637884394006562,0.2334221338723458,0.28573543877248864,0.8342228472681046,0.30206763341335396,0.2527673287523569,0.41809779487741977,0.5963679908319308,0.5971462143678582,0.28608192476485245,0.22846285139018824,0.49706927411409924,0.17254661127003904,0.6690790717611698,0.7340511175011312,0.10077894269431667,0.718595261555717,0.01,0.6647502359997528,0.6283209225415973,0.40362093971613866,0.2377119338354202,0.18179937940084984,0.01,0.234053502175558,0.2651185658515851
SYN-0129,0.01,0.01,0.770082119447498,0.20464398015786195,0.45726703945727454,0.5685534476518926,0.20429101972120148,0.442341232093664,0.2971463900168472,0.4563011151270804,0.20073113859028544,0.5232124219535604,0.5252712837161497,0.38295131163901963,0.5674577243437202,0.22495687141737902,0.44983929075844464,0.5712295358467329,0.6486560591164029,0.3571813887708964,0.6409041881511697,0.20986994393862962,0.1166181211385317,0.32611931155011353,0.20316120072139454,0.806917363884768,0.09396707745408246,0.2874533541300641,0.6504219404077387,0.2206107987293505,0.7835964449463474,0.27377684081872267,0.2137364721829893,0.20971537031359555,0.1130759844219564
SYN-0130,0.05479889067802313,0.08724678345872772,0.172504553710827,0.20877240557865456,0.375118447411185,0.09563161519213202,0.01,0.01,0.01,0.3575351876915597,0.32116069007966086,0.0911990016880802,0.37535779019869847,0.7967336676917736,0.47875159488129626,0.36501859787504404,0.4401804828215402,0.25176508867884995,0.6639724636139395,0.02662573410955152,0.28837815059614186,0.19350375590961594,0.45687902917979695,0.29353637204510585,0.2326908784483483,0.2660965592185003,0.3284393435115021,0.31847503738498856,0.2965698956580429,0.21939416765292277,0.1347999892746748,0.4194406020407977,0.01,0.21732964053443646,0.3354874868078174
SYN-0131,0.23965916558715053,0.7461294587068579,0.573529883825179,0.612697693449016,0.25698084266800103,0.11510075302785228,0.5246600598803919,0.23514255071866302,0.5745961160431889,0.547423151292047,0.6698864809195264,0.314988366474352,0.5572145730057791,0.4024046756184832,0.5258092703084775,0.6876386104107693,0.31215170529809055,0.17470507317129128,0.4405623459632084,0.48385640826694054,0.7965320252512486,0.383446405552204,0.28211297066086016,0.48647936399263786,0.18582128876063825,0.6392756055498273,0.24530599181460008,0.6367002272801807,0.2617592038082867,0.4184169866445357,0.6914876506643891,0.2567561504828164,0.48169307064118483,0.1555490625629095,0.033570002633064866
SYN-0132,0.8682329482420957,0.99,0.4500169819572094,0.6649984534494553,0.7799019241071279,0.2728642714512599,0.5791518085697693,0.634123258294554,0.620598169569085,0.2679263575078644,0.0863649110092134,0.46371414387208953,0.823977359971108,0.5445703130687183,0.581072000369267,0.4588695179159931,0.4293264601097222,0.013741889601118662,0.23759472868911138,0.48179213845051005,0.7048934956019024,0.5976739516403281,0.21410419594660907,0.7276353457560629,0.1267144757176026,0.6683860335734996,0.27858122114866624,0.6103679215232801,0.2725941037668164,0.2742146119785152,0.6564505323417937,0.27444091457351566,0.3999402039138278,0.19126004074685293,0.03997239253878071
SYN-0133,0.01,0.01,0.06883766353584339,0.016482994717931604,0.09638419738390602,0.18818632176475975,0.09828652555642638,0.018812395591127337,0.01,0.3211500649270474,0.3505421629526323,0.3760800626815997,0.7626418223028284,0.6292441524917413,0.35549197498807494,0.21436187701043546,0.8774209507522479,0.6129415687034245,0.5794103018551923,0.231828778402269,0.6466952030013733,0.1767634208470729,0.6523390319358464,0.42934289703905104,0.30875196651941966,0.6053213689803151,0.01,0.3918358534410551,0.13766945319016283,0.5347848771835314,0.21271164579800733,0.1833853600273519,0.01,0.5417851909071785,0.027849988385228924
SYN-0134,0.3810029620917942,0.6471305347812721,0.4619360079595025,0.4717633441405233,0.571163643383804,0.46461093227419076,0.440873869915366,0.01,0.19557620926398547,0.6997667689858761,0.3606447722798346,0.4527725189887934,0.5079525827031853,0.44969179061343817,0.4808684351101142,0.5158221288348906,0.6969576479559231,0.10549818880178904,0.3056877261498981,0.4197381334562007,0.8091108803402343,0.5754733845893085,0.26340607161988183,0.6033275362750083,0.12752988954640151,0.45207627175429815,0.33511385132863913,0.6574541218289665,0.6103906072561485,0.4795737304142458,0.6429485605162187,0.029334633305645952,0.2808950995426238,0.1022038929291867,0.3711090058102521
SYN-0135,0.01,0.15580597497335474,0.012042161493185127,0.08064981690542994,0.18584055419029613,0.10977065694270463,0.564551877946601,0.4318722371412703,0.01,0.14504222832417504,0.30484143208330794,0.40348995637870977,0.560396991138638,0.8077635204170323,0.47603828659408604,0.16966100578538673,0.7808054894364045,0.7033149605791398,0.4117277568154459,0.378350154933549,0.2923149812289886,0.0767714607168791,0.41437281173073653,0.3707402316083537,0.5665403667345188,0.2911383184016048,0.17035833590798638,0.4035668172168173,0.14646660281183868,0.494552623901824,0.674969697979342,0.01,0.01,0.23660328364713448,0.4477007260783376
SYN-0136,0.343138219028131,0.7577891141492064,0.785546621509521,0.5875923460527899,0.6103896787628613,0.7498959028525529,0.37018532698409545,0.13182420956446178,0.4147243519324094,0.3518611967277491,0.4662219019777313,0.7271918612547021,0.5584736391261382,0.7851837452066528,0.48528607754739134,0.9044038084428523,0.4443101812138187,0.3265195567105765,0.4450344954007225,0.17103559166989996,0.7801459582049024,0.4300631731524289,0.01,0.41965417954734097,0.09101837548569378,0.6913771684186927,0.20484719421955488,0.6674660515724349,0.26002192899438575,0.24218905141268296,0.6333772301910454,0.1877846885907336,0.2764086517742177,0.1822534723208483,0.018954620243873843
SYN-0137,0.27351736828223705,0.5385949404054525,0.477616464795518,0.5780888879779995,0.7052346365234381,0.5762464894811925,0.47249438993271187,0.26675742928298607,0.2084899028840905,0.15481634736045313,0.2276549639497896,0.45751745503965696,0.6307060375318837,0.17911913313789268,0.3860446067587878,0.4188775271234644,0.7670870189598964,0.5321087939341383,0.4200429996947023,0.24088327088096453,0.5285937110087221,0.11715338822173241,0.11454216328123087,0.6357798734051576,0.43230517757799825,0.5652800844604128,0.2788768288748219,0.7370589874665595,0.07763351823809556,0.2891508040059271,0.3098501218342957,0.4788775843571071,0.25613174412861095,0.2536429626997149,0.272555135932693
SYN-0138,0.99,0.9288055277907947,0.21329348170058998,0.4060060572239092,0.17462757222175213,0.456874720411979,0.6457189704756612,0.5922788423690944,0.8071468435602809,0.32673851222650385,0.3555833923697735,0.6539331148371328,0.6254320032592791,0.6084236242722081,0.6904184899604331,0.99,0.5340405638141535,0.5984666448075033,0.4345943493498128,0.7004990711085571,0.41921528255678286,0.33559441532453504,0.45531723658095385,0.5081971076516113,0.35683612304242274,0.846449248361846,0.24606604446077862,0.8356095262088707,0.2946503931210103,0.33172948994568374,0.4997989441808671,0.420164960684991,0.3748109467731087,0.4229219604160356,0.06654444031554538
SYN-0139,0.01,0.01,0.18635319278097234,0.22159936372869876,0.33845680225261426,0.14711473346448264,0.09862789843564693,0.034175787729347915,0.01,0.14161246758836227,0.17207134293330567,0.2545980744040772,0.3499615807987378,0.22974543968058775,0.4736649826542667,0.15110823164367643,0.6624917260827998,0.7073799814758275,0.6277476610034313,0.5583770414128104,0.588620229610166,0.19245253878339363,0.5395516153210258,0.35283773737100366,0.23251143321801496,0.29475663313682954,0.3071394581763988,0.34756914137905154,0.3947504187214616,0.17406253138391625,0.4013183524608597,0.18398139654374138,0.4802513588825616,0.4878937140827534,0.06327575323511578
SYN-0140,0.6658774205409608,0.99,0.5763627181018529,0.8709866665655626,0.5675290947528866,0.3464626562884585,0.6939550410768925,0.6383078039613586,0.6540796569812484,0.49928759342017887,0.1697095088422632,0.4012469935360248,0.7661474642817252,0.35186665665760214,0.6451779745622525,0.8340200799581167,0.6665991295485293,0.42663127394020156,0.05294585946729849,0.5769426849721596,0.5374076488811961,0.3941607786388221,0.14899337847722538,0.27080329059536334,0.01,0.6000756533759515,0.05719673281227747,0.5601146127037004,0.17079285601412655,0.37695056891173195,0.6688199792356067,0.6014218113610997,0.323815962397573,0.2620682819600139,0.01
SYN-0141,0.9439066440452484,0.8631429099107819,0.6553854382799537,0.6721650224060235,0.46392624876688887,0.5324585786591757,0.5428434002049616,0.45481646975185813,0.8354748955294642,0.390090017989425,0.1518561097775996,0.7523666710893324,0.6280685987415622,0.04150490440491317,0.5430407619021344,0.628989991371881,0.7155609814315185,0.4825364473897469,0.36751545836775834,0.6814580597458725,0.20998283127697542,0.47586894868237034,0.4830520185396072,0.5631186638666137,0.01,0.465653047783683,0.35848132090909246,0.825081373885513,0.01,0.7144441614658122,0.5868410141773844,0.5138928807569405,0.4887702970235371,0.2874756367095726,0.21600652351536295
SYN-0142,0.01,0.01,0.34383727360400984,0.6289104876099532,0.6455069771671249,0.42203789376905104,0.5271203605740322,0.01,0.3595745288078871,0.3473435524628401,0.32561298003081646,0.4817934968529742,0.6052015157773762,0.7103940823130058,0.3882908956569268,0.3871901998282596,0.6631946045655432,0.39283937123505236,0.3797283133426343,0.01,0.5891929897020461,0.24100098274220152,0.4332124515246421,0.3917631515384701,0.21108926836358916,0.29620802211257413,0.01,0.491890147408424,0.3496209580363056,0.3940230921542333,0.7230448243412927,0.19858415596516374,0.338498612446,0.39797656677637905,0.1793514603351547
SYN-0143,0.01,0.01,0.12501979673870037,0.08320289729942448,0.1572224068863209,0.01,0.5638498272473401,0.17710696811739401,0.03437143791937502,0.09170477788385088,0.47012285163414586,0.1358385685086462,0.3132066188589204,0.4977579909618399,0.6803336866774716,0.33043394397099185,0.635518020140613,0.3208341161939706,0.4254510642464064,0.031330822345308276,0.5444811138433678,0.0778433941082543,0.5799251499393014,0.4876123021716012,0.33343846850320724,0.5107782265567019,0.30514034605885776,0.580438279610402,0.2170659916237682,0.4626976918528782,0.4745053556591086,0.03710816069486467,0.47815103747993704,0.2521326092954923,0.11023649327073964
SYN-0144,0.03711495652466862,0.31537575815662144,0.29278420619549617,0.22564685317802313,0.544264507933012,0.36792989896917944,0.2213193918458314,0.1993559908439903,0.3396013521906064,0.29901719106456914,0.37326370321351077,0.3469930704664872,0.48996250689926607,0.3542716581815683,0.3575843372056572,0.23750527710204727,0.24516939366521917,0.7649326401815258,0.428153897071331,0.39138722048559815,0.7668865143921176,0.3444760386890502,0.20281051973739558,0.49487401720312796,0.01,0.7555589108080587,0.34005565776783325,0.539850099206054,0.23971273921083205,0.09800784478896701,0.5539450437586659,0.3537003668276256,0.4695377050846433,0.2360822902218363,0.01
SYN-0145,0.038679328989273815,0.6111578216357254,0.10607724687771505,0.6617851579297723,0.2877308900452162,0.02751463455453551,0.11264559225234505,0.5191437217131384,0.26941278169223715,0.35585220239055654,0.34818088951196197,0.24742913901287272,0.1066911331197008,0.4025733016565143,0.5366232158798013,0.30424273232179544,0.6888094907556489,0.5147804116082313,0.3856851639092652,0.36457822394217854,0.6711795074272361,0.1660678131909442,0.32794493491215065,0.5546227579687325,0.29434599511124876,0.5268296207966365,0.13734582205899332,0.31401966263760017,0.21973636644328404,0.2544150570231821,0.3171622660507073,0.1049798886047926,0.31121171044920654,0.2533211970676031,0.06348341358494328
SYN-0146,0.8337790669884275,0.9537992094060287,0.36459294430613115,0.44624235631681075,0.25077435743006116,0.1909547199200713,0.7994506263762962,0.49843049540575857,0.5127018063636825,0.05591680521671705,0.3314327875241657,0.30130754441153856,0.6016678844889204,0.036284200425188595,0.6891032860492081,0.8599089928966801,0.5658267347460642,0.48168978564283493,0.33206739675824437,0.9196373373243798,0.20939514418236696,0.39139920741798834,0.5326990545723179,0.3646073593048115,0.21026182204769137,0.5844339258338449,0.11265598409778879,0.458606677886259,0.30049301417501356,0.3106251040636641,0.392373908450875,0.3558820325776064,0.3761150612006313,0.3618385281257057,0.36636780330215346
SYN-0147,0.22645076347425963,0.661097694894924,0.4169587646363943,0.4709953418923798,0.506643594244835,0.5645346864852525,0.42466962942381237,0.17971815571393432,0.2581995736476815,0.20958985556424264,0.3414669815768865,0.3849449116073575,0.8686748442914194,0.37169154438049773,0.2740454736255253,0.6783903168872547,0.4532185729479437,0.289918581599493,0.6181242452317484,0.36099334609924844,0.5958321631825386,0.1559127844128996,0.09708685757598504,0.6453684294954573,0.4835252913571683,0.576309022057567,0.23627729466254743,0.24856732266185294,0.4619013355207644,0.5563588653893659,0.6199958684646683,0.15931314575083874,0.01,0.22022605807863407,0.13823600532563807
SYN-0148,0.01,0.01,0.06686433218557612,0.01,0.20672131916297354,0.1542467914469071,0.09086040945150252,0.3713544889448558,0.01,0.2070886287670682,0.10549952526666505,0.13607664548859125,0.1445604043374919,0.681439201023832,0.31479179911816607,0.3813978884919697,0.4945976036475644,0.46584042369950474,0.4932801003371906,0.1748186506311388,0.5857012324209022,0.4127093663698537,0.3253091275582848,0.7394378799841002,0.2555479337901032,0.4659826303304062,0.04265076060614231,0.026617864507750777,0.2953821766349428,0.19922594078394038,0.34003852752563457,0.01,0.3237126379915859,0.14364181957480338,0.27869924701285176
SYN-0149,0.01,0.01,0.10411106244140163,0.01,0.026971570619033,0.01,0.01,0.29668532046211726,0.01,0.11815304184467909,0.33604220337791135,0.17280527597371864,0.4112193067207146,0.5231743442011935,0.4976566578304849,0.4098411577466054,0.39919628219170156,0.49756299589017033,0.4897356842362973,0.05098524702435585,0.37752446414058227,0.3604102165111407,0.27863209143550427,0.6744444917828382,0.17022122949219803,0.9634171988559026,0.18135454760868608,0.24820175639176628,0.5426240404539842,0.22751214586840643,0.12811982698959185,0.06722943219150046,0.2811398122760225,0.2560057487393571,0.19468786417518405
SYN-0150,0.7053677050927459,0.9498918259574677,0.39682826995039444,0.8453570042760283,0.31963988208688754,0.5529313114484911,0.7453853130132736,0.4187856642702107,0.6018766689212675,0.01,0.4132749174998569,0.4880680444119203,0.42220369243936323,0.4482996992348011,0.736840162692121,0.6489041895071359,0.43228114624502145,0.4919581356746564,0.24908416086847815,0.6540531233094209,0.4012302193212452,0.3278059008630039,0.5325527157846801,0.4031744438585902,0.5442264701833489,0.4641548801010353,0.14333907265049803,0.5761879682408994,0.36301548445164405,0.679691046054895,0.651983790186883,0.10382024455370284,0.4612891250137212,0.2268919701650872,0.46998492849293527
SYN-0151,0.37440724902683503,0.36497320616332857,0.5231836191768953,0.44873785200477906,0.3888887401641685,0.40067835899207555,0.011621331280447289,0.28971369526596175,0.47502157238970755,0.44148715045199405,0.5246941801719579,0.2583417603147147,0.29752201140586176,0.3643961977468464,0.5499669422144051,0.5292370100167101,0.2373273651744076,0.06600854575854831,0.2794182932593627,0.37993124705415643,0.99,0.3255883240616208,0.1660361412379027,0.5529174202157066,0.05855206009444269,0.739494817563056,0.01,0.4256531709357694,0.4297078297284493,0.3417424623686949,0.6381461406112767,0.4657632569161222,0.25176460096836567,0.01,0.12419696478506771
SYN-0152,0.99,0.99,0.431617123843794,0.8263515608039214,0.25290207913749896,0.4825180437937079,0.21635573437912914,0.6108009045604137,0.8983232859745771,0.2393698517507559,0.670091901762941,0.6249612364288833,0.6994739219186898,0.22601432857495443,0.3223485747993765,0.9480767743271513,0.2635221319287816,0.4815770662284058,0.21456005846547885,0.39305777186435126,0.25625245205005875,0.3934064062689631,0.6372920398269841,0.4401018807130257,0.07217030892851772,0.4750586188008894,0.01,0.8359599005032111,0.21046405822249858,0.5007591902207499,0.32251632681029496,0.21565035851619596,0.41314771236647296,0.250163512028332,0.26284073703269656
SYN-0153,0.014193304691880617,0.01,0.45074627741473594,0.4585740009686229,0.2094554391110968,0.5272404250834457,0.14068916389519948,0.01,0.29961663184607107,0.15410641252791968,0.6007441860391335,0.5602216192783824,0.1741505489862794,0.7924376162902593,0.6429385639163453,0.32753591286226147,0.451262901998994,0.6050020906420477,0.10676792382178457,0.01,0.560912837000072,0.01,0.5442374286370475,0.3256926433276069,0.1866902006619489,0.578109579798065,0.4700933145550219,0.6820387507563307,0.308556266678378,0.3949311184255876,0.35710354614002404,0.19696580690731166,0.01,0.1916971860983984,0.3152727624014985
